# energy s p d
-2.561735570000000184e+00 6.399999999999998572e-03 8.136999999999999789e-01 0.000000000000000000e+00
-2.551735569999999953e+00 5.599999999999999943e-03 7.775999999999999579e-01 0.000000000000000000e+00
-2.541735570000000166e+00 4.799999999999999580e-03 7.352999999999999536e-01 0.000000000000000000e+00
-2.531735569999999935e+00 3.999999999999999216e-03 6.874000000000000110e-01 0.000000000000000000e+00
-2.521735570000000148e+00 3.999999999999999216e-03 6.382000000000001005e-01 0.000000000000000000e+00
-2.511735569999999917e+00 3.999999999999999216e-03 5.864000000000000323e-01 0.000000000000000000e+00
-2.501735570000000131e+00 3.999999999999999216e-03 5.365999999999998549e-01 0.000000000000000000e+00
-2.491735570000000344e+00 3.999999999999999216e-03 4.880000000000000449e-01 0.000000000000000000e+00
-2.481735570000000113e+00 3.999999999999999216e-03 4.437000000000000388e-01 0.000000000000000000e+00
-2.471735569999999882e+00 3.999999999999999216e-03 4.027999999999999359e-01 0.000000000000000000e+00
-2.461735570000000095e+00 3.999999999999999216e-03 3.688000000000000167e-01 0.000000000000000000e+00
-2.451735570000000308e+00 3.999999999999999216e-03 3.393999999999999795e-01 0.000000000000000000e+00
-2.441735570000000077e+00 4.799999999999999580e-03 3.163999999999999591e-01 0.000000000000000000e+00
-2.431735569999999846e+00 4.799999999999999580e-03 2.982000000000000206e-01 0.000000000000000000e+00
-2.421735570000000060e+00 4.799999999999999580e-03 2.847000000000000086e-01 0.000000000000000000e+00
-2.411735570000000273e+00 5.599999999999999943e-03 2.743999999999999773e-01 0.000000000000000000e+00
-2.401735570000000042e+00 5.599999999999999943e-03 2.669000000000000261e-01 0.000000000000000000e+00
-2.391735569999999811e+00 5.599999999999999943e-03 2.601999999999999869e-01 0.000000000000000000e+00
-2.381735570000000024e+00 5.499999999999999681e-03 2.552999999999999714e-01 0.000000000000000000e+00
-2.371735570000000237e+00 4.799999999999999580e-03 2.499999999999999722e-01 0.000000000000000000e+00
-2.361735570000000006e+00 4.699999999999999317e-03 2.455999999999999850e-01 0.000000000000000000e+00
-2.351735570000000219e+00 3.999999999999999216e-03 2.402999999999999858e-01 0.000000000000000000e+00
-2.341735569999999989e+00 3.999999999999999216e-03 2.342999999999999805e-01 0.000000000000000000e+00
-2.331735570000000202e+00 3.999999999999999216e-03 2.274999999999999245e-01 0.000000000000000000e+00
-2.321735569999999971e+00 3.999999999999999216e-03 2.213999999999999302e-01 0.000000000000000000e+00
-2.311735570000000184e+00 2.000000000000000475e-03 2.151000000000000134e-01 0.000000000000000000e+00
-2.301735569999999953e+00 1.600000000000000510e-03 2.075000000000000178e-01 0.000000000000000000e+00
-2.291735570000000166e+00 1.600000000000000510e-03 2.016000000000000292e-01 0.000000000000000000e+00
-2.281735569999999935e+00 8.000000000000001468e-04 1.945999999999999952e-01 0.000000000000000000e+00
-2.271735570000000148e+00 8.000000000000001468e-04 1.877999999999999392e-01 0.000000000000000000e+00
-2.261735569999999917e+00 8.000000000000001468e-04 1.793999999999999762e-01 0.000000000000000000e+00
-2.251735570000000131e+00 0.000000000000000000e+00 1.704000000000000237e-01 0.000000000000000000e+00
-2.241735570000000344e+00 0.000000000000000000e+00 1.607999999999999985e-01 0.000000000000000000e+00
-2.231735570000000113e+00 0.000000000000000000e+00 1.502999999999999614e-01 0.000000000000000000e+00
-2.221735569999999882e+00 0.000000000000000000e+00 1.387000000000000455e-01 0.000000000000000000e+00
-2.211735570000000095e+00 0.000000000000000000e+00 1.260999999999999621e-01 0.000000000000000000e+00
-2.201735570000000308e+00 0.000000000000000000e+00 1.131000000000000061e-01 0.000000000000000000e+00
-2.191735570000000077e+00 0.000000000000000000e+00 1.002999999999999864e-01 0.000000000000000000e+00
-2.181735569999999846e+00 0.000000000000000000e+00 8.699999999999998013e-02 0.000000000000000000e+00
-2.171735570000000060e+00 0.000000000000000000e+00 7.449999999999998290e-02 0.000000000000000000e+00
-2.161735570000000273e+00 0.000000000000000000e+00 6.160000000000000198e-02 0.000000000000000000e+00
-2.151735570000000042e+00 0.000000000000000000e+00 5.249999999999998418e-02 0.000000000000000000e+00
-2.141735570000000255e+00 0.000000000000000000e+00 4.080000000000000293e-02 0.000000000000000000e+00
-2.131735570000000024e+00 0.000000000000000000e+00 3.279999999999999583e-02 0.000000000000000000e+00
-2.121735570000000237e+00 0.000000000000000000e+00 2.440000000000000155e-02 0.000000000000000000e+00
-2.111735570000000006e+00 0.000000000000000000e+00 1.919999999999999832e-02 0.000000000000000000e+00
-2.101735570000000219e+00 0.000000000000000000e+00 1.449999999999999727e-02 0.000000000000000000e+00
-2.091735569999999989e+00 0.000000000000000000e+00 1.040000000000000126e-02 0.000000000000000000e+00
-2.081735570000000202e+00 0.000000000000000000e+00 7.200000000000001538e-03 0.000000000000000000e+00
-2.071735569999999971e+00 0.000000000000000000e+00 5.999999999999999258e-03 0.000000000000000000e+00
-2.061735570000000184e+00 0.000000000000000000e+00 3.199999999999998419e-03 0.000000000000000000e+00
-2.051735569999999953e+00 0.000000000000000000e+00 1.600000000000000510e-03 0.000000000000000000e+00
-2.041735570000000166e+00 0.000000000000000000e+00 8.000000000000001468e-04 0.000000000000000000e+00
-2.031735569999999935e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.021735570000000148e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.011735569999999917e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.001735570000000131e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.991735570000000122e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.981735570000000113e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.971735570000000104e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.961735570000000095e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.951735570000000086e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.941735570000000077e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.931735570000000068e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.921735570000000060e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.911735570000000051e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.901735570000000042e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.891735570000000033e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.881735570000000024e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.871735570000000015e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.861735570000000006e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.851735570000000219e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.841735569999999989e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.831735570000000202e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.821735570000000193e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.811735570000000184e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.801735570000000175e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.791735570000000166e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.781735570000000157e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.771735570000000148e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.761735570000000140e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.751735570000000131e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.741735570000000122e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.731735570000000113e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.721735570000000104e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.711735570000000095e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.701735570000000086e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.691735570000000077e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.681735570000000068e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.671735570000000060e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.661735570000000051e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.651735570000000042e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.641735570000000033e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.631735570000000024e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.621735570000000015e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.611735570000000006e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.601735570000000219e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.591735569999999989e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.581735570000000202e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.571735570000000193e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.561735570000000184e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.551735570000000175e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.541735570000000166e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.531735570000000157e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.521735570000000148e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.511735570000000140e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.501735570000000131e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.491735570000000122e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.481735570000000113e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.471735570000000104e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.461735570000000095e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.451735570000000086e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.441735570000000077e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.431735570000000068e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.421735570000000060e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.411735570000000051e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.401735570000000042e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.391735570000000255e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.381735570000000024e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.371735570000000237e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.361735570000000006e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.351735570000000219e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.341735569999999989e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.331735570000000202e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.321735569999999971e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.311735570000000184e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.301735569999999953e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.291735570000000166e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.281735569999999935e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.271735570000000148e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.261735569999999917e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.251735570000000131e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.241735570000000122e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.231735570000000113e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.221735570000000104e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.211735570000000095e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.201735570000000086e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.191735570000000077e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.181735570000000068e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.171735570000000060e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.161735570000000051e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.151735570000000042e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.141735570000000033e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.131735570000000024e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.121735570000000237e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.111735570000000006e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.101735570000000219e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.091735569999999989e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.081735570000000202e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.071735569999999971e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.061735570000000184e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.051735569999999953e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.041735570000000166e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.031735569999999935e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.021735570000000148e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.011735569999999917e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.001735570000000131e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.917355700000001217e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.817355700000001129e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.717355700000001040e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.617355700000000951e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
